text,label
Trials of True Friendship. This book is very applicable to everyday life. It is a great resource to use in the classroom. It is also a great book to just check out of the library and read (ideal for young female adults). It is a classic novel that will never be forgotten.,positive
"A JEWEL FROM THE PAST.. This DVD is a ""must"" for all opera's lovers. I'm grateful to the people who recorded this performance, allowing us to hear and see such wonderful voices of the past. Very moving Fiorenza Cossoto's interpretation of the aria ""O mio Fernando"" and Alfred Kraus's ""Favorita del re"". Also, the ""finale"" of the second act is remarkable, when the main voices are mixed with those of the chorus. The image is sometimes a little dark, but that doesn't reduce the pleasure of watching this jewel from the past.Sílvia Costa.",positive
"Captivating. I truly enjoyed this book, it gives a humanity to the people I have read of in scripture and has a wonderful flow. While no substitute for the bible, it is helpful to remind me that real people face real decisions throughout history.",positive
"Can they do anything bad?. Maybe not as good as ""Black Celebration,"" but still a great album. ""Never Let Me Down Again"" is a classic. ""Strangelove,"" ""Pimpf,"" and ""Behind the Wheel"" are also good tracks. ""The Things You Said"" and ""Little 15"" are kinda brooding but in that unmistakable way that makes Depeche Mode as good as they are. Just another really good album.",positive
"What a great idea!. This is a great tool for the N64. It combines two great components of the system. With four memory paks (492 notes!) and a rumble pak with two rumble settings, you can't go wrong. Save all of your games in rumble style! The only problem is that when you start games with the switch at the memory setting, usually says that your memory pak is damaged. But with a press of a button, you can repair it and your well on your way.",positive
David Caruso films. I am a huge fan of David Caruso and looked forward to seeing this film - it seemed to offer something different and enjoyable - What a disappointment!Almost 90% of the film seems to have been shot in the dark or half light making it very difficult to really see what is happening - I suppose it would be alright for a young person with 20/20 vision but it didn't suit me. I have put it in my pile of DVD's to go to the charity shop!,negative
"Handy stand. I doesn't fit all our bikes, but it is very handy for holding up the rear wheel and working on the chain, esp during cleaning.",positive
Scratched and skipping. I thought it would be fun to bring along some movies set in Hawaii on our family trip. What a disappointment when we missed half the movie bc the item sent was so substandard.,negative
"Not worth the effort. While the wood products we have purchased by the same company, mostly puzzles, are wonderful, this item is not. It was difficult to assemble, it doesn't stay together while playing with it, and my 3-year old son only became impatient with it, rather than enjoy playing with it. We opted later for a plastic firetruck, that a year later, he still plays with.",negative
"EGAD!!!. Listen up and watch that video for ""Invisible"" to see what pre-fab crapola Clay Aiken is up to. Remember when U2 had a spontaneous street concert and were shut down by the police? Well, Aiken's video for ""Invisible"" wants to convince us that his song ""Invisible,"" which isn't about much, has such political relevance and cachet that the police and a HELICOPTER have to suddenly rush in and hold the fans at bay. It's all calculated, guaranteed to provide his voice -- which deserves better -- to seem dangerous, although that danger has been carefully accounted for. Oh, Clay's not dangerous, except to ask people to open up their wallets for a song that is designed by a hit factory and make it SEEM politically relevent. Thanks a lot, Clay. If you were invisible -- oh wait, you already are.",negative
"Lots of Good Information. I am currently taking a birthing class and it did not cover many areas that this DVD covers. I am so glad I purchased this video. The price is very good for the information received.Updated 30 Nov 10 :This video was a life saver. The useful information allowed me to make an informed decision for having natural child birth vs medical intervention and delivery (epidural and possible C- section). I had natural child birth and was very pleased to find out that the pain was tolerable without medication and I wasn't hooked up to anything except a Hep lock. If you are having your first baby you should watch this video with your spouse/partner so that you can create a birth plan before delivery. Also, look at the Business of Being Born video by Ricki Lake it is also very informative.",positive
Best R&B Singer. It bothers me a lot to see that almost everybody has been praising Usher as the R&B king. Hell no! Brian McKnight is the real deal. Usher is just a R&B beginner.,positive
"It sort of puts things in perspective. All the things in this book, you may have read/seen before. But, something about the book ties it all together. It makes you think. At least for me it did. It helps me keep the importance of sleep on my mind. I did skip some sections that did not apply to me or that I did not think I needed helped with. I don't think it is a book for someone who has major sleep issues that require medical attention. But as a person who is busy, sucked in by internet or late night TV, or just being a night owl, this book helps me. Even after I finished it I have thought about important points in the book. Thinking of it has made me turn off the TV and get in bed when before I probably would not even have thought about it. I have not been getting 7-8 hours in as much as I should but since reading the book about a month ago, I have not had any nights of less than 6 hours of sleep. That's saying a lot for a 4 hour a night sleeper.",positive
"""Communion"" movie review. The movie wasn't as scary to watch as it was the first time I saw it two decades ago. But Christopher Walken is so perfectly cast as Whitley Strieber (author of the book and victim of the alien abduction) that I'll keep the DVD as a ""Walken classic!"" He's so unique, and such a hoot. The movie is interesting too.",positive
"Horrible!. No preservatives, no MSG, also NO flavor, and NO spice! It was like eating plain ramen without any seasoning at all. If you're a vegan and you're looking for vegan snack foods, look somewhere else. This isn't worth the money.",negative
"Lightweight but enjoyable. A review below lists several stereotyped characters in the movie, and to be honest, that's a fair critique. But Diane Lane is such a good actress, and Tuscany is so beautiful (similar to central California -- now I understand why California is a ""Mediterranean"" climate) that I was able to forgive the clichés and the fact that I could basically stay one step ahead of every plot twist. I only wish that they had shown the transformation of the villa, a la ""This Old House.""OK, so maybe I also wish they had shown a little more of Ms Lane's body. So sue me for being honest.",positive
"All Aboard. An enjoyable, almost lighthearted tale which makes a very pleasant read. A good assortment of characters, and a minimum of violence. Those who have taken long train journeys will enjoy it even more. As always with Francis, the story, though interesting, is less important than his exceptional skill in telling it. This may not be his best work, but it is still far superior to most other writers of this genre.",positive
"Detecto 339. Excellent. Assembly easy, works perfectly and is made in USA.Highly recommmed Detecto products.",positive
It is amazing how Meryl and Shirley can be so believable.. Very real story of Carrie Fisher and her relationship with her mother Debbie Reynolds. These two actresses make it incredibly believable.,positive
"Fresh Cream (Cream). A significant piece of rock history. Raw, hard early British rock for the aficianado. Clapton is as good as expected, but give a listen to Ginger Baker's fine work on drums. Album is a fine 'blast from the past.'",positive
"An instant classic!. Peggy Sue Got Married starring Kathleen Turner is a film I absolutely loved as a young girl. Turner is flawless and so vulnerable as the title character, no one else could have pulled off such a real and touching performance. Nicholas Cage is superb as well, his voice is so funny in this one, you have to hear to believe it. This sweet romantic drama was directed by Francis Ford Coppola and look for his real-life daughter Sofia Coppola as Turner's younger sister. This film is a must-have, you will enjoy it.",positive
"A Powerful Romance To Stir Your Soul. The Call of the Canyon is another of Zane Grey's ""war novels"" which is to say, it deals with the subject of the mistreatment of returning veterans from the first world war. But it is also the coming of age of a modern ""sophisticated"" woman who learns the real meaning of love, and what it means to love someone. The story has several scenes which take place in New York City as well as at Oak Creek Canyon in Arizona. For pure romance, this book can not be beat. Carly Birch is one of Zane Grey's finest female characters, and again I will say he often wrote from the woman's point of view which is why the vast majority of his work was published in the leading ""women's"" magazines of the day, and his readership was more than half women. So, ladies, please don't dismiss Zane Grey as a ""western"" writer; he was so much more than that.",positive
Great Resource. This is a great resource for a new or experienced dog owner. Well written with great illustrations that show all aspects of the breed!,positive
"Save Yourself. I saw this and I must say I felt I was trapped in a sophomoric misunderstanding of Ingmar Bergman. If you want beautiful cinematographic postcards of the Pacific Northwest, by all means. If you want a lifeless P.C. apology to Japanese-Americans, by all means. If you want a movie that you can stay awake through . . . run, run, run to your nearest made-for-televison movie . . .you'll thank me.",negative
Cheaply made. Cheaply made and difficult for little hands to slide peek a boo parts. Wouldn't but it again. Not manufactured well-it looked old after just a few minutes of handling.,negative
"Way too many ads. In the February 2013 mag there are 40 full page adds for some kind of dietary suplaments and 18 other full page ads of a total of 120 pages. There are also a few 1/3 & 1/2 page ads. So all togather about half of the mag is advertisements. The mag is alsofull of graphics and full page pics. There are only a few articles and they are generally not presenting original, thought provoking material.I canceled my subscription after three issues. Maybe this mag is geared more toward body builders that can't read.",negative
Great protection. The case provides great protection for my Palm TX. It doesn't add much bulk or weight and keeps it safe during my active day. I'm pretty tough on things and this case is just the extra protection I need.,positive
"I LOVE IT!!!. This was such a good book!!! I was reluctant to read this book after ATTEMPTING to read The Bodies Left Behind. I was so wrong about this book. I thought it was going to be just another boring, overly detailed book by jeffery deaver. But wow, this book was so wonderfully written. All the stories make you think, wow, he got me. I dont think there was one story in thsi book that i figured out the twist to. You may think you have the story figured out, but you will be fooled. I love the element of surprise in each of these stories. When finished with each, you sit back in awe thinking, ""wow... i never saw that one coming."" I recommend this book to any reader who loves surprises, irony, and twisted stories.",positive
"Important Contribution. An excellent series of authored chapters, this book get to the heart of character education, the children and their potential to improve the world, while addressing the adult ideologies projected onto the topic as dichotomous arguments for and against.",positive
"Remarks on the object, not the work itself. Notwithstanding disputes on the editorial choices, the main reason to get this particular edition is the fact that the guide by Don Gifford makes reference to its line numbering. The Gifford book is an indispensable companion to Ulysses. However, the large format, relatively small print and miserable binding are deplorable. Once you get to Molly's monologue, you almost have to detach the pages one after the other. Maybe not so great for the inescapable rereading of this masterwork!",negative
works and affordable. I have subscribed this item and receive it every month. It works for my baby. The quantities are great that makes it very cheap to afford compared to what you get when you buy them in stores. I did lot of research and this is the cheapest place to buy diapers. The quality of the diapers is also good. I will continue to buy them from Amazon as long as I need them.,positive
"Works Well!. I bought this item for my wedding dress! I wanted to make sure that I ""tried out"" the cincher before my big day and it works really well! I started out with this same item, in a Small - but it gave me ""back fat"" which I do not normally have...I returned the Small and opted for the Medium and it works like a charm. When wearing the cincher you have two ""size options"" with the double hook closure..which allows you to let it out more around the bust & tighter around your ""natural"" waist to create a better shape. It definately does the trick and is made of rubber material(def makes you sweaty...but it DOESNT move around) Totally worth it!Kinda painful...the boning pushes into my ""under/side boob"" probably because I am not super skinny immediately under my boobs...(size 36 DD)Ladies, if it helps..I am 5'2 135lbs busty, not super skinny but not fat(size 27 in jeans)",positive
"Name I know but..... This thing was a waste of my money.Thought that this item would be a good buy because of the brand since I have a coffee pot that is over 10 years old and has been with me longer than anything I own,but I was wrong.It won't even keep a cup of coffee warm not to even mention hot.Save your money wait till around Christmas time and get one at the dollar stores or someplace.",negative
"An Album I can't get enough of!. When I herd them for thr first time they blew my mind I love them and they lyrics , I just love listing to good music!",positive
MEH. This book was ok. I wouldn't recommend it unless a person was really into Victorian literature. The story is depressing and morbid.,negative
"not scary at all. some people are saying this is the best horror movie of all time.im just like ""what? ""this movie was not scary,it was funny! for the whole last half hour all it was,was this bigbreasted girl going ""ahhhhh! god,no! help me! ahhhhhhhh! ""and the guy with the chainsaw going ""argharhgarhgarhgarhgarhg! ""and yelling like a retard.it cracked me up.then at the end it was just about these crazy people beating up that girl for no reason.and that chainsaw was lasting forever.it would have run out of power after going that long!",negative
"Go with Sony instead. with regards to sound, this is a very good headsetThe noise cancelling features are very good ---- unfortunately, the 'phones suffer from discomfort and priceI compared these headphones, head to head, on an airplane, against the Sony MDR NC20, and there was no difference in sound - both performed excellently, and equally, within the airplane environment ---- however, the Sony ones were more comfortable and MUCH cheaperDon't even waster your time with the Bose Quite Comfort ---- grab a pair of the Sony's and you'll fall in love!",negative
"I think I'll go back and hide behind Clementi. I adored this movie in that it dispelled the simulacra of gracious living with classical music. I hated this movie in the shallow way it demonized bdsm culture, much as Irreversible demonized gay men.I was suprised that a young carefree boy in love would suddenly turn judgemental when the object of his affections, his teacher no less, provided instructions for him to please her. I had difficulty making that leap. I was not surprised that a pianist, being a tactile creature, would chose manual engagement for arousal.I thought the scene where Huppert pulled that little box of personal delights from beneath her bed had the greatest amount of compassion and empathy in the film. It was heartbreaking to see how small her world truly was.",negative
"Good that it comes unpacked in additional packing. Pampers or swaddlers all equally good. Swaddlers comes with additional box packing, such a waste on environment. I like it better because it comes without additional box packing",positive
"The Greatest Play on Earth!. I was required to read this play for my ninth grade honors English class. I was expecting it to be a good read, but I found it to be an excellent read! Shakespeare is a true genius. His witty puns and his enthralling details kept me grabbing onto every word. I am a true romantic at heart, and this was a very touching play. The character development and the ironic plot twists are also a very nice touch. If you have never read Shakespeare before, read this and you will be hooked on him forever.",positive
"The System Let Me Down. Gave this CD a whirl after hearing so many people rave about it and I still can't find why it's a good CD at all. I'll give credit to the song ""Aerials"" because it's just awesome and different; however, the rest of the CD didn't ever seem to lyrically grab me and I got tired of the leader singer's same vocal pattern on every single song. I thought this CD would yield yet another rock band for me to like but unfortunately it seems too monotonous in structure and almost disjointed at points. I hope this band does some more fine tuning and gives more variety in singing style but also in the way they produce songs that can at least be deciphered somewhat on the first listen, not unintelligible until the fifth or sixth listen.",negative
Love it. I bought this to use with my clarisonic skin brush. I have some enlarged pores and a few breakouts off and on in my T zone.This works well with my clarisonic and cleans the T zone throughly without drying out my skin overall. Nice scent and didn't cause more breakouts or any rashes.,positive
"""THE REVIEW"". I really liked this book. ""Lord of The Flies"" is one of the best books I have ever read. I really liked how it was written. It kept me interested in it all the way. I loved the action in the book. I'm glad that Ralph made it at the end.",positive
"george orwell, 1984. this is an amazing book. although it's non-fiction, it almost scares you into beleiving that you're living in their society. very thought-provoking, and very powerful. hard to believe that it was written so long ago.",positive
cookie cutter pop-punk. unoriginal top 40... think the pop punk thing has just about run its course if this is the best stuff out there.,negative
"Ed Norton - Stick to dramatic acting. This film is embarassing. I have liked everything Stiller and Norton have done individually but man this film is bad. Promoted as a comedy, there are very few funny moments other than what you see in the trailer. The rest is a confused badly paced romance that never has any tension. The fact that these guys are supposed to be clergy is laughable. There is no chemistry between Stiller and Elfman and Norton's direction is obviously saved by editors.",negative
"Best calculus book, but not for beginners.. This is the best book on calculus that I have ever seen. However, it can never be used as a text for first year calculus students because they lack the mathematical sophistication to understand most of the material in this book. The book is not about the HOW TO, but instead it's about the WHY. There are lots of proofs and some interesting examples. This would be a good alternative book for Advanced Calculus.I read certain parts of this book when I have to teach a complicated topic to my calculus students (e.g. Fundamental Theorem of Calculus, Taylor Series) and then I streamline the material so that they can understand it.My main complaint is the absurd price! Try to find a cheaper used copy. It's outrageous that a book this important is so expensive.",positive
"The diapers actually FALL APART.. Every night we put our 1 year old in one of these diapers, and most mornings he wakes up not just leaky, but with the seams of the diaper opened up and the absorbent material all over his clothes and skin! But since we bought so many we have had to keep using them and dealing with this disgusting problem day after day.They are fine during the day, when we change him fairly often. But during the 12 hour night time they are useless. Huggies leak too, but at least they don't explode.",negative
"Interesting Idea, Terrible Movie. As a romantic comedy addict, I expected a lot from this movie. The original idea was very interesting and could have made an excellent comedy about women and emotions. MISTAKE! this is one of the worst film i ever seen in my whole life and without a doubt the most predictable and boring piece of garbage. The acting is terrible: Mel Gibson is Over-The-Top and horrendous.You can't believe him one second. I was ashamed for him. Then, we got Helen Hunt (the worst actress in history): To say that this girl can't act is an understatement. She made me sick. One-dimensional and absolutly horrible performance. The only good points are the solid performance from Marisa Tomei and the enjoyable Bette midler guest appearence but they just can't save the film. Avoid this movie at all cost: It's just too BAD. A waste of time, efforts and movie reels. 2 hours of my life i'll never get back. If you enjoy romantic comedies, check out ""Chocolat"" or ""You've Got Mail"".",negative
"Great film, bad print. This is an historic film version, but the print I just purchased from Amazon is of very poor quality. If you go to Netflix, a much better print can be viewed streaming (and it's free to Netflix subscribers). This version for sale on Amazon should be retired. Amazon, please do something!",negative
"Il grande ritorno!. E' dai tempi del tour di ""empire"" che non vedevo i queensryche così in gran forma, questo dvd per me è il migliore di tutta la loro carriera, e la consacrazione di una band, dopo questo dvd si può tranquillamente dire che i queenssryche sono entrati nella storia del grande rock come i Deep purple, led zeppelin e thin lizzy negli anni settanta.I queensryche sempre si sono distinti dagli altri gruppi del loro genere, Geoff Tate è uno dei più importanti vocalists di tutti i tempi.Questo dvd è musica e teatro, la collaborazione più stretta con Pamela Moore rende questo dvd imperdibile.Una sola nota negativa, purtroppo nella composizione della seconda parte si sente l'assenza di Chris De Garmo,Mike Stone è un grande chitarrista, ma Chris De Garmo per me era fondamentale per la band, hanno perso la parte più melodoca, che era a mio parere molto importante in questo gruppo!",positive
"very dark period piece......... The Girl, based on a Catherine Cookson novel, is a period drama set in Victorian times. While the sets, costumes are actors are all exceptional, the story itself is one of the darkest and disturbing ones I've seen.While in all probability more realistic to the times, Cooksons portrayal of a young girl, born on the ""wrong"" side of the bed, and her eventual life with her illegitimate father, and terribly sadistic stepmother is very hard to watch. Be forewarned-this is not a ""family"" film, as brutal beatings of children, forced sex, adultery, attempted murder, someones hand almost cut off in a ""man trap"", and many more throughly unpleasant scenes make up this mini series.In the end, I found no characters worth any empathy, in fact the ""heroine"" herself becomes so sneaky and underhanded that I for one wished she would NOT end up with the hero at the end.A depressing way to kill several hours and one I would not recommend.1.5 stars for the sets and costuming.",negative
"Transformers. Robots Die. Robots get eaten.Big Demon looking Robot. Great Movie. Buy it, if you like The Transformers.",positive
"Oxford World's Classics version is the ""Death-bed"" edition from 1891. More as a point of clarification than review: the Oxford World's Classics edition is not the 1855 edition. (All the comments & editorial reviews for various versions of Leaves of Grass seem to have all be funneled into the same place.)According to the ""Note on the Text"" in the Oxford edition, it is the ""death-bed"" edition published in 1891-92. It is based on the 1881 edition.If you want the original 1855 version, Penguin offers it. Search: ""Leaves of Grass Penguin classics"".In any case: the 5 stars are for Whitman.",positive
"Not very informative. Although filled with photographs, this book contains no developmental histories of Saab aircrafts, engineers who designed the planes, technical specifications or performances except in passing references. Even the photograps were not particularly valuable, as they contain no cockpit or other interior shots. It's just a hodge-podge collection of pictures, not an useful book for aviation enthusiasts or aircraft modellers.",negative
"Dumb movie -- don't waste your money. I'm not even going to spend much time writing this review because this movie is not worth my time. But anyway, the movie had a few cute moments, but other than that, neither my fiance or I enjoyed watching it. We didn't even finish it before deciding to sell it off. Definately not recommended. If you really feel the urge to watch it, rent it first.",negative
"in a galaxie far far away (from good art). comes these bozos (just look at the picture of Damon--he IS bozo!)--boy this band is terrible. very bad Renaissance music vibe. stupid lyrics. no real melodies. avoid avoid avoid--danger, Will Robinson.",negative
"Excruciatingly Boring. I began reading this novel since it has such a great reputation as being a ""classic."" However, after reading well over a hundred pages, the book failed to keep my attention in the least bit. The plot is weak and pathetic, and the characters are too one-dimensional. Although it may pick up later, it certainly is not worth it.",negative
"One of the best Catholic movies ever. This is an amazing Catholic movie which portrays the entire life of the great Saint Padre Pio. It shows his humility, his struggles with the devil, and everything an orthodox Catholic and Christian would want out of a film. It doesn't overlook the temporal problems of the Catholic Church such as the pride, jealousy, and vindictiveness of the powerful opponents of Padre Pio, but it portrays this not as if most of these opponents were evil, but simply that they did not understand, and even in Padre Pio's words they were simply trying to protect the Church. The importance of the three religious vows of poverty, chastity, and obedience come to the forefront in this film in many ways. This movie has an amazing ending so it is worth watching until the end.",positive
"ANOLON COOKWEAR & AMAZON.COM. I have used several brands of cookwear over the years looking for what I felt was the easiest to use and care for. I have had Calphalon, Emrilwear by Allclad and on down the line. The quality of this cookwear is by far the most superior cookwear I have ever used before. It heats evenly and clean up is a snap.I was also very impressed with Amazon as they told me to expect shipment on the 14th of February and I recieved my new pan 2 days after I ordered it.Thanks Amazon for the great service!!!!!",positive
"Dragonheartless. I watched ""Dragonheart"" last night, and ""Dragonheart: A New Beginning"" this morning, so the original was still crisp in my mind when I forced my way through its sequel. I must say that it could have been worse (like in the case of The Neverending Story III, as compared to the original,) but it's still pretty darn bad! I read most of the other comments before deciding to write my own, and one thing I noticed that had yet to be mentioned was the script quality. I'm no great writer, but I can recognize bad writing! OK, so this movie was more geared towards kids, but Disney movies have better scripts than this! The lines that came out of Drake's mouth made me shudder... no dragon as majestic as Draco would have even considered uttering such dribble! Honestly, Drake talks (and at times even acts) like a second-grader... its such a disgrace. I'd only recommend this sequel to younger fans of the original who would be able to look beyond all the faults. Otherwise, just leave it to rot.",negative
"go somewhere else. You can buy these cheaper at the babiesareus store (with mail/email coupons) Product itself is good, I am a pampers brand mom.",negative
"An accurate depiction of what's happening to the US. I've read this book twice (from the library) and bought my own copy so I would have access to the information that Kevin Phillips presents. This well-written book is a must read if you want to understand what's going on in the US today. The author of The Emerging Republican Majority describes how the Republican party has sold out it's conservative principles to interests representing oil, religion, and the financial services oriented debt-industrial complex. Citing historical precedents that show the parallels between what's going on in the US today and what went on in past empires that entered decline and are now ""over the hill"" (Spanish, Dutch, English). This book is a must read for those interested in the future of the US that want to understand what's really happening.",positive
"a disappointing bore. I was so looking forward to this novel - a somewhat trashy page-turner with an interesting historical backdrop. Well, it wasn't a page-turner, and the historical backdrop was so far from believable that I had no interest. It was trashy and truly juvenile. Frankly, I'm shocked that so many people have rated this novel highly. If you want a fun, trashy, historical page-turner, try Anne Rice's ""Cry To Heaven."" That was a guilty pleasure which I loved. ""The Other Boleyn Girl"" falls miles short.",negative
A Classic. Must Read! One of my favorite books. All of my sisters really loved it too! Very enjoyable for all ages.,positive
"Poor quality without supporting service. I totally agree with the other reviewers: the quality is very poor. damage the card in the beginning. very easy to lose small cards. very cheap made. does not worth $12. The idea is fun. But there are other better games at this price(I mean quality). BTW, there is no way to contact the seller or manufacturer. No phone number, no response. Do not buy this. Buy something made in U.S. At least you can talk to someone when there is a problem.",negative
Movie sucks. This movie was crap. It boasts of a journey of submission and tale of D/s. It is boring and merely a poorly filmed interpretation of the lustful quest for dominantion.,negative
"Basis Face Wash. I purchased this product for my mother who swears she can not and will not use any other facial cleaner. Basis is difficult to find in her geographic area so I did the internet search for her and found the product. She is absolutely thrilled and actually, her face always looks radiant.",positive
simply delightful. I love Jane Austen and Emma is one of her better works. It was beautifully written and the characters jumped off the page. Her books are so much better than the movie.,positive
"Drivel. I don't like to brag, but I'd like to think that I'm a pretty good judge of movies and whether they're good or not. I wasn't expecting a blockbuster of a movie, or anything, but MY GOODNESS, this movie was awful! One could ask themselves, ""What's wrong with this movie?"" But the answer itself is the very broad question, ""What isn't?"" Ashley Judd plays strong, sexy women very well, but she does NOT convince me when she plays a character whom is heart-broken and borderline desperate.Not only is Judd's character not believable, the actual plot pertaining to men behaving like cows who need many ""places"" to plant their seeds is just stupid. There are about a million and a half romantic comedies that are better than this, and I recommend all of them wholeheartedly over this joke of a film.Watch A Walk to Remember instead. Although not the best movie ever, it's a heck of alot better than this drivel.",negative
"Fuse Blew. The fuse blew within minutes of use, not sure what happened. I was running an out (non-powered) from my receiver to the AMP-100 playing my exterior speakers. Within about 25-30 minutes it stopped working. At first I thought it was my new receiver but later discovered that the Amp-100 blew a fuse. I replaced the fuse, but it still didn't work. Thankful Amazon's return policy!",negative
"Beware - Product is not as pictured. While the text of the item's description is for 0.5ml of Loctite 222MS threadlocker, what is pictured is, as far as I can tell, a 50ml bottle (based on a later google image search). I purchased because I wanted that bottle that was pictured that would stand upright and not leak all over. Instead, I got a tiny tube with significantly less threadlocker than was anticipated. Toolfetch doesn't charge much for the tube, but quite a bit (almost 3x) for shipping, so you won't return it if, like me, you weren't paying close enough attention and relied on their picture to be an accurate representation of what they were shipping. Based on the fact you can't blow the picture up enough to read the printing on the bottle to confirm its volume, the marked-up then marked-down pricing and the disproportionate shipping charge, I can only conclude that this was intentional on the part of toolfetch.",negative
"One of a kind. Al Stohlman books are some of the best books on leather out there. I don't know of any other book that shows you how to emboss leather. In this book, Mr. Stohlman shows you how to create leather pieces with raised designs by creating leather plugs and ""pushing"" your cased design out from the back. There is a section on preparing your leather for embossing as well as choosing the right weight leather for your project.The directions are clear and step by step and color pics of finished works are included. There are several projects in the book that walk you through different techniqes of embossing; from basic to how to emboss animal teeth on a dog and a cougar, how to put in glass eyes on an owl, raised letters, flowers, birds legs, as well as a project for a free standing bird, etc. Great book. (This book only includes embossing techniques- for how to carve your embossed leather project, see Pictorial Carving Finesse by Al Stohlman, Figure Carving by Al Stohlman, etc)",positive
"To the creators a parodie movies;. Exaggeration do NOT make funny movie moments. That the whole problem with this one, they exagerate every spoof to the point where it just starts getting on youre nervs. Stop making these types of movies...well at least for some time.",negative
Cool Looking & Great Sounding!!. Man! I just bought this CD player and it kicks some major butt! The CD player looks dope and the sound is great! Buy this player!!,positive
"Great job TIVO !!. I was so thrilled when TIVO came out with this wireless adapter !! With cell phones increasingly replacing the need for a land line, TIVO hopped on the wagon. The only reason I had a land line was for my TIVO service. With the wireless adapter, I had my land line disconnected and am happy to save that monthly expense.Adapter works great and I've had no problems with it over the last 10 months or so since I purchased it.It was easy to get working !",positive
"A disappointment.. Even though I ended up bottle feeding, I did try breastfeeding while using this pillow. I am not a huge person, but a little larger than average, and this pillow just DID NOT work for me. I tried it every which way I could, and no such luck.My son enjoys it as much as a 3.5 month old can. Even though it clearly tags the product to not use for a sleeping infant, it saved me at times when his reflux was especially bad.If you are a size 14+ you will want to look into a pillow that will fit you better, because most likely, this one will not be as helpful as it is for smaller women.",negative
"thought provoking. I read this book for the second time, this time with my bookclub and I have to up my rating, one whole star. Talking about this book in a group with women who have experienced the same feelings as Venus and Kandi was an enlightening experience. I can see where the author was going with the faulty ending. I can respect her choice for giving Clint to the other woman. Sometimes life happens that way and isn't truth stranger than fiction.",positive
It's ok. It's just another language learning book. I didn't have the earning to go back to pick up where I left off. Get this book if you want additional exercises in addition to working with other books.,negative
Great Stuff. Goes on smooth lasts and absorbs what more can you ask for? Gives a superior slide and pleasant glide. Thanks,positive
"A very emotional book. I enjoyed this book and i think that most people would enjoy reading about the hardships, struggles, hopes and dreams of two men during the great depression. After reading this book I felt a greater appreciation for the people who lived during this time. The book was very inspirational tome. I loved how the book made you connect with the two characters, George and Lennie, and thier hopes for the future. This book was short in text but huhe in emotions and feelings of all the charchters. Although some times I will admit that the book exaggerated the sensitivity of the character Lennie the book was still good in the fact the plot made sense with a cast of realistic characters. The ending of the book is a real life ending that wasn't far fetched. They made the events believable which causedmany emotions to stir inside you anger, fear, suspense, sorrow, and happines just to name a few. You really connect with the book. That's why I highly recommend this book.",positive
"Waste of money.. I speak Chinese and naturally want to share that with my children. There were not many items out there when I began looking for DVDs, and this was featured (three or so years ago). This was a waste of money. It is not kid-friendly and doesn't even teach Chinese. Look for something else. This is as good as no DVD at all.",negative
"A Subpar Ripoff of Ziggy Stardust and the Spiders from Mars. Seriously the art work, music and general theme reek of glam rock.But If you love Ziggy/Bowie and glam era its not bad, reminds me alot of the Velvet Goldmine movie for some reason for its sameless copying of bowies classic album. I picked this up around 1998 in a dumpster bin at a discount music store for probably around 99centsAnd its definately not the worst 99cents I've spent.Velventeen/Glitter Queen = Lady StardustShoeGazer = Ziggy Stardust",positive
"Generic Pop Fluff. I was so disappointed with Clay's new CD. Not with Clay himself - I have been a fan for months and will continue to be so - but with the songs. Clay's amazing voice deserves a better showcase than these hastily written, one-dimensional tracks. I had heard a rumor that one of the songs would be Clay's masterful performance of Neil Sedaka's ""Solitaire"" - but it doesn't appear on the CD. It's the best performance I've heard from him, but apparently it wasn't ""mainstream"" enough for the producers.I hope Clay will be able to shed the ""American Idol"" moniker that is following him so insidiously. He is not your average pop star, but unfortunately this is your average pop album. Clay - and all his true fans - deserve better.",negative
"Long Trip Alone (I don't think so). In his third release Dierks makes it clear he is here to stay with strong vocals and song writing abilities. He has co-written every song on this CD and it shows in the way he comes across in the music. It's a journey from the first track to the last one, one that you won't want to end anytime soon.",positive
3 men who are in a sub and tour the world.. This book was VERY BAD. I HATED it. It is a big book with lots of words. Take my advice and STAY AWAY. I would give this book 0 stars but the minimum they let is 1.,negative
Razer charger. works amazing in my car without any problems. Lights up a bright blue when charging and actually chargers my phone up.,positive
"This series is a ""keeper"". Normally, I read contemporaries but this series drew me in. Ayla struggles to live when ice sheets were retreating from Europe. She's raised by Clan, people who communicate with body language more than vocals, and makes many mistakes on her way to adulthood. Jean Auel's research at times intrudes but mostly this is a story that completely transports the reader to a long ago time where you root for the heroine and feel the fear and trauma along with her. My bookshelves are few but this series has designated space because I revisit favorite scenes often.",positive
"One of my favorite mysteries. I can't recommend this highly enough. Years ago it was the first eye opener for me that history might not be all the textbooks said it was, but this time I simply enjoyed the humor and interactions of the characters. I think it possible that Richard III is right up there with Hamlet in my list of ""dreamy maligned heroes."" Such a great, fast read.",positive
"Great Record. One of the best R&B albums of the year. U Got It Bad, U Turn and Help Me particularly stand out.",positive
