text1,text2,is_paraphrase,tfidf_cosine,char_jaccard
"It is important for a process to be put into place , he said , that would permit a smooth transition from war to peace .","He added : "" Let the process be put in place that will ensure a smooth transition from war to peace .",1,0.47960855703284433,0.4492753623188406
The American conservatives are clearly in the minority within the Episcopal Church .,The letter indicates the Vatican 's interest in bolstering conservatives within the Episcopal Church .,0,0.6122178797097246,0.4
""" If I was diagnosed today with CJD , I would ensure I received this treatment as soon as humanly possible .","He added that if he were diagnosed with vCJD "" I would ensure I received this treatment as soon as humanly possible "" .",1,0.5908185090051252,0.6666666666666666
It has a margin of error of plus or minus 4 percentage points .,That poll had 712 likely voters and sampling error of plus or minus 3.7 percentage points .,0,0.41980146337267943,0.3883495145631068
Representatives of its tribal and ethnic groups named a cross section of residents yesterday to run municipal affairs alongside the US military .,Representatives of its tribal and ethnic groups named a cross-section of residents yesterday to run municipal affairs alongside the U.S. military until elections can be held .,0,0.7958000341923339,0.7590361445783133
I think there 's a little hope invested in McNabb and he got a lot of credit for the performance of his team that he really didn 't deserve .,"There is a little hope invested in McNabb , and he got a lot of credit for the performance of this team that he didn 't deserve . """,1,0.8355046866716814,0.7969924812030075
A COUPLE have been arrested for starving their four sons while letting their daughters feast in front of them .,"A couple starved their four adopted sons for years while allowing their daughters to feast on takeaways , police and neighbours said today .",1,0.3480749585009878,0.3253012048192771
Local police authorities are treating the explosion as a criminal matter and nothing has been ruled out .,Acting New Haven Police Chief Francisco Ortiz said police were treating the explosion as a criminal matter .,0,0.3163914484957295,0.3732394366197183
The ELF has claimed responsibility for a slew of arson attacks against commercial entities that members say threaten or damage the environment .,The underground group has claimed responsibility for a series of arsons against commercial entities that members say damage the environment .,1,0.63423433855374,0.6687898089171974
"Claudia Gonzles Herrera , an assistant attorney general in charge of the case , said the arrests show that Guatemala "" takes the defense of its ancient Maya heritage seriously . ""","Claudia Gonzales Herrera , an assistant attorney-general in charge of the case , said the arrests showed that Guatemala took the defence of its Mayan heritage seriously .",1,0.7276908186413406,0.7215909090909091
Dos Reis is scheduled to be sentenced in Danbury Superior Court this morning on charges of first-degree manslaughter and second-degree sexual assault .,Saul Dos Reis is scheduled to be sentenced in Danbury Superior Court for the death of Christina Long .,0,0.3901861472717445,0.40119760479041916
"Gordon stressed that his bill "" is a lesson-learned bill and not a reflection on Admiral Gehman 's handling of the Columbia investigation . ""","But Gordon emphasized that the legislation he introduced last week is "" a lesson-learned bill and not a reflection on Admiral ( Harold ) Gehman 's handling of the Columbia investigation . """,1,0.6488393606400343,0.6022099447513812
Shiite Muslims account for about a third of Quetta 's of 1.2 million people .,About 80 percent of Pakistan 's 140 million people are Sunnis .,0,0.28923405940817654,0.20909090909090908
"About 24 percent of men who took placebo , or 1,147 men , developed prostate cancer .","The researchers found that 18 percent of the men who took finasteride , or 803 men , developed prostate cancer .",0,0.4773595640217164,0.421875
Friends said Frank Riva worked in construction in Manhattan and recently helped his son get into the construction workers union .,"Riva had recently helped his son , Frank Riva Jr . , get into a construction workers ' union and land a job .",0,0.5109831034717034,0.5190839694656488
A panel of the 9th US Circuit Court of Appeals upheld California 's assault weapons ban in a 2-1 ruling last December .,The December decision by the 9th U.S. Circuit Court of Appeals upheld California 's law banning certain assault weapons and revived the national gun-ownership debate .,0,0.43145051575580895,0.44919786096256686
"Cardenas and Estrada , who is on trial for economic plunder , have denied any involvement .","Mr Estrada , who is in prison , has denied any involvement in the mutiny .",0,0.2635172015316683,0.4036697247706422
"The number of passengers aboard was not known and may never be , since ferry operators rarely keep full passenger lists .",The exact number of passengers on the ferry was not known and may never be determined because ferry operators typically do not keep accurate passenger manifests .,1,0.572032137120386,0.44047619047619047
More than 6 percent of men on the drug developed high-grade tumors compared with 5.1 percent on placebo .,"They found that 6.4 percent of men on finasteride had high-grade tumors , compared to 5.1 percent taking a placebo .",1,0.4936457179093309,0.4264705882352941
"The MPx200 , which will sell for $ 299.99 , is now available through AT & T Wireless ' mMode service .",The phone is available for $ 299.99 with any compatible AT & T Wireless service plan .,0,0.4335631970294232,0.375
""" This new division will be focused on the vitally important task of protecting the nation 's cyber assets so that we may best protect the nation ’ s critical infrastructure assets . """,""" This new division will be focused on the vitally important task of protecting the nation 's cyberassets so that we may best protect the nation 's critical infrastructure assets , "" he added .",1,0.8872484504147317,0.8695652173913043
Sales of downloaded singles and albums will be included in Billboard 's charts for those configurations .,"Digital download sales of recorded albums and singles will be included in the album and singles sales charts , respectively .",1,0.5249646093668626,0.42962962962962964
The findings were reported online in the June 1 edition of scientific journal Nature Medicine .,The findings are published in today 's edition of the journal Nature Medicine .,1,0.5851740296690352,0.45871559633027525
Kerry last month outlined a U.N. resolution authorizing a military force under U.S. command and transferring responsibility to the United Nations for the political and humanitarian efforts .,Kerry outlined last month a UN resolution authorizing a military force under US command and transferring responsibility for political and humanitarian efforts to the UN .,1,0.7571155361403483,0.7891566265060241
Downer originally said the 14 Kurds had not asked to be considered as refugees when they arrived in a boat off Melville Island last week .,Foreign Minister Alexander Downer yesterday claimed the group of 14 Kurds had not asked to be considered as refugees when they arrived off Melville Island last week .,1,0.6510041001837563,0.5730337078651685
"The government identified the alleged hijackers as Francisco Lamas Carón , 29 , Luis Alberto Suarez Acosta , 22 , and Yosvani Martínez Acosta , 27 .","The ministry said the hijackers Francisco Lamas Caron , 29 ; Luis Alberto Suarez Acosta , 22 ; and Yosvani Martinez Acosta , 27 , shot themselves for unknown reasons .",0,0.5640505100930184,0.4540540540540541
""" The court expects that 25 years from now , the use of racial preferences will no longer be necessary , "" O 'Connor wrote .","O 'Connor wrote , "" We expect that 25 years from now , the use of racial preferences will no longer be necessary . """,1,0.8035535489054061,0.8
The FTC also said AOL and CompuServe failed to deliver timely rebates to consumers .,"In a separate complaint , the FTC alleged that AOL and CompuServe failed to deliver timely $ 400 rebates to consumers .",1,0.6498913515523024,0.5862068965517241
CELF said IBM is pursuing membership and plans to be an active participant in the forum .,"IBM is pursuing membership and plans to be an active participant in the CELF , according to various members of CELF .",1,0.7149361825062861,0.6371681415929203
The news came as authorities in Taiwan quarantined hundreds at two major hospitals amid fears of a widespread epidemic of Severe Acute Respiratory Syndrome on the self-governing island .,The threat came as Taiwanese authorities quarantined hundreds at two hospitals amid fears of an epidemic of severe acute respiratory syndrome .,1,0.6458604050229974,0.6358695652173914
""" I do not wish to be present during this witness , "" he told Stanislaus County Superior Court Judge Al Girolami .",""" Yes , I do not wish to be present during this witness , "" Peterson , 31 , calmly told the judge as he was returned to his cell .",0,0.4515260957744448,0.3875
"The Satellite 's 17-inch panel offers a maximum resolution of 1,440 by 900 pixels , Toshiba said .","The new P25-S507 sports a 17-inch display with a resolution of 1,440 pixels by 900 pixels the same as Apples PowerBook .",0,0.4086210537868225,0.28846153846153844
"The average American makes four trips a day , 45 percent for shopping or errands .",Nearly half - 45 percent - are for shopping or running errands .,0,0.3614023978215318,0.3106796116504854
"In afternoon trading in Europe , France 's CAC-40 rose 1.5 percent , Britain 's FTSE 100 gained 0.3 percent and Germany 's DAX index advanced 1.2 percent .","In afternoon trading in Europe , France 's CAC-40 advanced and Britain 's FTSE 100 each gained 0.7 percent , while Germany 's DAX index rose 0.6 percent .",1,0.9132260295434405,0.722972972972973
"The key vote Thursday came on the dividend tax provision offered by Sen. Don Nickles , R-Oklahoma .",The key vote Thursday was on a provision that temporarily eliminates the dividend tax .,0,0.5077869690173822,0.3543307086614173
""" We did not want to shut down , "" Lawrence Diamond , the CFO , said as O 'Donnell lawyer Matthew Fishbein questioned him .",""" We did not want to shut down , "" Diamond testified under questioning by Matthew Fishbein , one of O 'Donnell 's lawyers .",1,0.42642120351901647,0.5369127516778524
"OpForce 3.0 supports Solaris , IBM AIX , Red Hat Linux and Windows .","The OpForce product currently works with Solaris , AIX , Red Hat Linux and Windows servers .",1,0.5193879933129155,0.44339622641509435
"As such , consumers want to easily enjoy this content , regardless of the source , across different devices and locations in the home , said the group .","The companies say their consumers want to enjoy their content , regardless of the source , across different devices and locations in the home .",1,0.6694188517266485,0.6938775510204082
"Because of that , the family had kept him from the home over the objections of the grandmother , police said .","Because of that , the family had run him out of the house over the objections of the grandmother and he was living on the street .",0,0.7145332155870312,0.4806201550387597
"Fifty-seven senators , including 24 Republicans , have signed the letter .","Of those who signed the letter , 57 are senators , including 24 Republicans .",1,0.4739393421029532,0.5888888888888889
One of the Commission 's publicly stated goals is to ensure other producers ' server software can work with desktop computers running Windows as easily as Microsoft 's .,The Commission has publicly said one of its goals is to ensure other producers ' server software can connect to desktop computers running Windows as easily as Microsoft 's can .,1,0.7720080341690928,0.7371428571428571
""" We respectfully disagreed with Massachusetts 's request for fees on the basis that they did not prevail on the vast majority of their original claims , "" Microsoft spokeswoman Stacy Drake said .",""" We respectfully disagreed with Massachusetts ' request for fees on the basis that they did not prevail on the vast majority of their original claims . """,1,0.8597915509190937,0.7222222222222222
"But he added : "" You can 't win elections by looking in the rearview mirror . """,""" You can 't win elections by looking through the rear view mirror , "" he said .",1,0.5325025132738129,0.5729166666666666
Recent U.S. appeals court rulings have required Internet providers to identify subscribers suspected of illegally sharing music and movie files .,The new campaign comes just weeks after U.S. appeals court rulings requiring Internet service providers to identify subscribers suspected of illegally sharing music and movie files .,1,0.5879270118247929,0.6538461538461539
"She also thanked her boyfriend , Sgt. Ruben Contreras , who was sitting next to the stage .","And she has a boyfriend , officials said : Sgt. Ruben Contreras , who sat with her family today .",0,0.3069817648538792,0.33587786259541985
Federal offices were to remain closed for a second day overnight ( Friday US time ) .,"The Government shut down in Washington , and federal offices were to remain closed yesterday .",1,0.28857883162789255,0.3333333333333333
Missouri Gov. Bob Holden asked the White House to declare a federal disaster in 39 counties .,Gov. Bob Holden asked Bush to declare 39 Missouri counties disaster areas .,1,0.6005246537235956,0.5283018867924528
"According to the affidavit , Al-Amoudi made at least 10 trips to Libya using two American and one Yemeni passport .",The affidavit said Mr. al-Amoudi made at least 10 trips to Libya using one Yemeni and two U.S. passports .,1,0.727181775451647,0.627906976744186
It can store more than a gigabyte of information equivalent to around 12 hours of music in one cubic centimetre .,"And it can store more than a gigabyte of information - equivalent to 1,000 high quality images or around 12 hours of music - in just one cubic centimetre .",0,0.7765145304745155,0.6758620689655173
An attempt last month in the Senate to keep the fund open for another year fell flat .,An attempt to keep the fund open for another year fell flat in the Senate last month .,1,1.0000000000000004,0.9047619047619048
His coalition also passed some of the world 's most progressive laws in legalizing gay marriage and euthanasia and decriminalizing the personal use of soft drugs .,"The coalition passed some of the world 's most progressive social legislation , legalising gay marriage and euthanasia .",0,0.5821358435684126,0.5365853658536586
"Passenger Keith Charlton , who helped tackle the man , last night praised the efforts of the injured chief flight attendant , known to passengers as Greg .","Passenger Keith Charlton , who also tackled the attacker , praised the efforts of the injured chief flight attendant .",1,0.6229820807543055,0.5972222222222222
"O 'Brien 's attorney , Jordan Green , declined to comment .","Jordan Green , O 'Brien 's private attorney , said he had no comment .",1,0.4333009465089471,0.49382716049382713
Revenue in the most-recent quarter rose 5.4 percent to $ 45.9 billion .,Revenue rose 5.4 percent to $ 45.9 billion from $ 43.6 billion a year ago .,0,0.4273247353991627,0.4444444444444444
"The Dow Jones industrial average closed down 18.06 , or 0.2 per cent , at 9266.51 .","The blue-chip Dow Jones industrial average < .DJI > slipped 44.32 points , or 0.48 percent , to 9,240.25 .",1,0.2257648460026161,0.33088235294117646
But she didn 't say whether she 'll certify the two-year $ 117.4 billion budget for 2004-05 .,She said she didn 't know yet whether she would certify the budget .,1,0.4383423605403135,0.32407407407407407
"If Poland , Spain and Germany were prepared to make concessions in Brussels , the basis for a deal could be found .",""" Poland , Spain and Germany , were ready to talk about a deal , "" he said .",0,0.30750869380115436,0.2753623188405797
"When a manager let him into the apartment , the youngster was in a baby 's bathtub , covered with a towel and watching a TV cartoon channel .","When the manager let him in the apartment , Brianna was in her mother 's bedroom lying in a baby 's bathtub , covered with a towel and watching cartoons .",1,0.6156944577672998,0.6050955414012739
""" We will accede to the request while we explore all of our options , "" VeriSign spokesman Tom Galvin told Reuters .","We will accede to the request while we explore all of our options , "" said Russell Lewis , executive vice president of VeriSign 's Naming and Directory Services Group .",1,0.5236544231839885,0.39572192513368987
Electronic Data Systems Corp. Thursday said the Securities and Exchange Commission has asked the company for documents related to its large contract with the U.S. Navy .,"In a regulatory filing , EDS said the SEC had asked for information related to its troubled IT outsourcing contract with the US Navy .",1,0.3851317816402085,0.2641509433962264
"Monday ratcheted up its database software line with the introduction of a new suite that automates the process of defining , describing and indexing information contained in the database .","DB2 Cube Views automates the process of creating metadata by defining , describing , and indexing information in a database .",0,0.44962139066176,0.3862433862433862
The veteran Malyasian diplomat met Suu Kyi Wednesday at the lakeside home in Yangon where she is under house arrest .,"Razali Ismail met for 90 minutes with Suu Kyi , a 1991 winner of the Nobel Peace Prize , at her lakeside home , where she is under house arrest .",0,0.42654071409633215,0.31868131868131866
"Malvo 's attorneys mounted an insanity defense , arguing that Muhammad 's indoctrination left him unable to tell right from wrong .","Malvo 's lawyers have presented an insanity defense , saying brainwashing by convicted sniper John Allen Muhammad left Malvo incapable of knowing right from wrong .",1,0.31481795852672173,0.3173076923076923
And the First Amendment doesn 't say that the free exercise of religion is allowed — except in government buildings .,The amendment deals with the free exercise of religion versus the government establishment of a religion .,0,0.47742087253822935,0.3191489361702128
"The victim , who was also not identified , was taken to Kings County Hospital in "" extremely critical "" condition , Czartoryski said .","The shooting victim was taken to Kings County Hospital Center , where he later died , the police said .",0,0.39664801326827764,0.33540372670807456
On average the students suffered at least one of the 13 symptoms between three and 11 times in the last year .,"Based on having at least one of these symptoms , most students were hung over between three and 11 times in the past year .",1,0.5510185913887534,0.5441176470588235
"SEIU President Andrew Stern said the unions are "" totally comfortable "" with Dean 's positions .","In his speech , Stern says his members are "" totally comfortable "" with Dean 's positions on health care issues .",1,0.29095245422911775,0.4253731343283582
"Witnesses from Malaysia will testify Thursday in the treason trial of cleric Abu Bakar Bashir , said to be the leader of terrorist group Jemaah Islamiyah .",The secrecy surrounding terrorist group Jemaah Islamiyah was again smashed when witnesses from Malaysia testified in the treason trial of Abu Bakar Bashir .,0,0.5551545978526274,0.4973544973544973
The Chelsea defender Marcel Desailly has been the latest to speak out .,"Marcel Desailly , the France captain and Chelsea defender , believes the latter is true .",0,0.384315296602074,0.3394495412844037
"But the institute says the department "" woefully underestimates "" the changes that would occur under the proposal .",But the institute says the department ‘ ‘ woefully underestimates ’ ’ the changes that would occur if the proposal is implemented .,1,0.874138178189191,0.7083333333333334
"In March , 67 percent connected through cable , up from 63 percent a year earlier .","By March 2003 , 67 percent of broadband users connected using cable modems , compared with 28 percent using D.S.L.",0,0.2950584672120385,0.22962962962962963
"Close behind was India , 14.3 percent , followed by Thailand and the Philippines .","The largest supplier of medicines was Canada , followed by India , Thailand and the Philippines .",0,0.49396398338860414,0.43243243243243246
"On Thursday , authorities evacuated residents who live in the canyon and closed off the road leading there .",Authorities evacuated residents and closed off the road leading to Waterman Canyon .,1,0.5907648250494807,0.6090909090909091
"EU ministers were invited to the conference but canceled because the union is closing talks on agricultural reform , said Gerry Kiely , a EU agriculture representative in Washington .","Gerry Kiely , a EU agriculture representative in Washington , said EU ministers were invited but canceled because the union is closing talks on agricultural reform .",1,0.9199482493047868,0.86875
"Andrew Sugden , an evolutionary biology expert and international managing editor of Science , described the find as a "" milestone . . . this research has broken the size barrier for rodents "" .","Andrew Sugden , an evolutionary biology expert and the international managing editor of Science , described the find as a "" milestone "" .",0,0.7474073540060464,0.6954022988505747
Officials with North Carolina Speedway at Rockingham could not be reached .,NASCAR officials could not be reached for comment Tuesday .,1,0.33909949983813864,0.30927835051546393
The 4th U.S. Circuit Court of Appeals has unsealed a heavily edited transcript of the June 3 court session where classified evidence was discussed out of public earshot .,"The 4th U.S. Circuit Court of Appeals in Richmond , Va . , released the edited transcript of a closed hearing June 3 , which followed a public proceeding .",0,0.4834399029114023,0.3523809523809524
"The broader Standard & Poor 's 500 Index .SPX dropped 9.90 points , or 0.99 percent , to 988.61 .","The technology-laced Nasdaq Composite Index was down 25.36 points , or 1.53 percent , at 1,628.26 .",0,0.18051377800504678,0.16770186335403728
"Identical wording was introduced in the Senate last week by three Republicans , Wayne Allard ( Colo . ) , Jeff Sessions ( Ala . ) and Sam Brownback ( Kan . ) .","Identical wording was introduced in the Senate last week by three Republicans : Wayne Allard of Colorado , Jeff Sessions of Alabama and Sam Brownback of Kansas .",1,0.5823621339726128,0.718562874251497
Chief Justice William Rehnquist and Justice Clarence Thomas were the two other dissenting judges .,His dissent was joined by Chief Justice William H. Rehnquist and Justice Clarence Thomas .,1,0.479824875910095,0.5283018867924528
Prisoners were tortured and executed -- their ears and scalps severed for souvenirs .,"They frequently tortured and shot prisoners , severing ears and scalps for souvenirs .",1,0.5586177528223195,0.47572815533980584
U.S. troops killed nearly two dozen suspected Taliban militants after coming under fire in southern Afghanistan in the latest in a series of such attacks .,"U.S. soldiers killed about two dozen suspected Taliban militants in southern Afghanistan after their convoy came under attack , the military said Sunday .",1,0.417408153603336,0.4368421052631579
"About 25 countries have signed in the past four months , and about half of those have been signed in the past few weeks .","According to the State Department list , about 25 nations have signed bilateral agreements in the past four months , about half in the past three weeks .",1,0.6243509572229042,0.358974358974359
""" The United States welcomes a greater NATO role in Iraq 's stabilisation , "" Powell said , according to the text of prepared remarks seen by Reuters .",""" The United States welcomes a greater NATO role in Iraq 's stabilization , "" Mr. Powell said in a speech to fellow NATO ministers .",1,0.4962262418129442,0.49700598802395207
The conflict centers on a proposal to change a French unemployment fund for artists that takes into account their downtime between shows .,France has a unique unemployment fund for artists that takes into account their downtime between shows .,0,0.5375222407651736,0.5547945205479452
"Hormone replacement therapy that combines estrogen and progestin doubles a woman 's risk of breast cancer , a British study of more than a million women has found .","A major British study has added to the evidence that hormone replacement therapy increases the risk of breast cancer , especially when women receive a combination of estrogen and progestin .",1,0.48276359080942005,0.4927536231884058
""" I will pass on to him [ Mr. Cheney ] that Canada still remains a safe , secure and reliable supply of energy , "" Mr. Klein said Sunday .",""" I will pass on to him that Canada still remains a safe , secure and reliable supply of energy . """,1,0.7092972666062737,0.703125
""" It is a benign web where we hope to catch investors and where each of us can advance our enlightened self interest through cooperation with others . ""","It is a benign web where we hope to catch investors and where each of us can advance our enlightened self-interest through cooperation with others , ' said Mr Goh .",1,0.905549965094206,0.8235294117647058
"Adolescent specialist Dr Michael Cohen , who worked on the study , said doctors had treated eight-year-old children with anorexia - and that he had once treated a four-year-old boy .","Adolescent specialist Dr. Michael Cohen , who worked on the study , said doctors had treated 8-year-old children with anorexia _ and that he had once treated a 4-year-old boy .",1,0.9492688887585812,0.8181818181818182
""" It 's obvious I 'm not riding as well as years past , "" Armstrong said at a news conference .",""" I think it 's obvious I 'm not riding as well as I have in years past .",1,0.5851740296690352,0.45794392523364486
All those infected had recent close contact with prairie dogs .,One of those infected reported having recent contact with exotic animals there .,1,0.2987603511431884,0.3711340206185567
"At a news conference on Staten Island , U.S. Attorney Roslynn Mauskopf announced she would be taking over the probe from District Attorney William Murphy .","On Friday , U.S. Attorney Roslynn Mauskopf said she would take over the probe from District Attorney William Murphy .",1,0.6059106794888371,0.5769230769230769
""" When I talked to him last time , did I think that was the end-all - one conversation with somebody ?","When I talked to him last time , did I think it was the end-all ?",1,0.6862931425636344,0.56
"Slow-moving , drenching Tropical Storm Henri doused an already soaked Florida Friday , bringing powerful storms which further tested already-swollen lakes and rivers .","Slow-moving , drenching Tropical Storm Henri doused an already soaked Florida on Friday , pushing heavy rains into areas where lakes and rivers were full to overflowing .",1,0.46796934635018167,0.526595744680851
The case had consolidated numerous class action suits filed against Rambus in 2001 .,The case consolidated multiple purported class actions filed in 2001 .,1,0.4484224918523912,0.4444444444444444
"He added that we are "" not going to make progress if we don 't broaden the tent . """,He added Democrats are not going to make progress if we dont broaden the tent .,1,0.7613002856229959,0.6966292134831461
The MTA had argued it needed to raise fares to close a two-year deficit it estimated at different times ranged from less than $ 1 billion to $ 2.8 billion .,"The MTA argued it needed to raise fares to close a two-year deficit it estimated , at different times , to be $ 952 million or $ 2.8 billion .",1,0.7570159519879577,0.6622516556291391
"By 2040 , the county 's population is expected to be 985,066 , compared to the 2000 population of 860,454 .","Through 2040 , Indiana 's population is expected to increase by about 19 percent , to more than 7.2 million people .",0,0.30381168289349175,0.23870967741935484
"Dolores Mahoy , 68 , of Colorado Springs , Colo . , is someone who might be helped by the legislation pending in Congress .","Dolores E. Mahoy , 68 , of Colorado Springs is just the type of person who might be helped by the legislation pending in Congress .",1,0.7718102408753948,0.6992481203007519
"Italian Prime Minister Silvio Berlusconi , whose country holds the rotating EU presidency , said he was prepared to call another meeting of leaders next month .","Italian Prime Minister Silvio Berlusconi , chairing the summit , said he was prepared to call an extra informal meeting of leaders next month on the constitution if necessary .",0,0.5274546948073808,0.5147058823529411
"But Islamic Jihad 's main leadership in the Gaza Strip disowned the bombing , saying the group was still committed to the ceasefire .",The group 's leadership in Gaza insisted on Tuesday that it was still committed to the ceasefire .,0,0.5564272368028884,0.45714285714285713
"Cox said state police would still help his office in the investigation , but Sturdivant would not be involved .","On Friday , authorities had said the state police would head the investigation .",0,0.33216634876053597,0.34146341463414637
"The skull is then punctured , the brain suctioned out , and that causes the skull to collapse so it can be removed from the birth canal .","The skull is then punctured and the brain suctioned out , causing the skull to collapse and easing passage through the birth canal .",1,0.7226047715003991,0.5588235294117647
""" The accuser arrived at the hospital wearing yellow knit panties - with someone else 's semen and sperm in them , not that of Mr. Bryant , "" Mackey hammered triumphantly .",""" The accuser arrived at the hospital wearing panties with someone else 's semen and sperm in them , not that of Mr. Bryant , correct ? """,1,0.8026539526718977,0.6549707602339181
Shinseki retires Wednesday after a 38-year career that included combat in Vietnam and head of U.S. peacekeeping efforts in Bosnia .,Shinseki 's career included combat in Vietnam and head of U.S. peacekeeping efforts in Bosnia .,0,0.7474073540060464,0.6640625
"Tornadoes , up to a foot of rain and hail as big as cantaloupes pounded southern Nebraska and northern Kansas , killing one man and destroying at least four homes .","Up to a foot of rain and at least seven tornadoes pounded southern Nebraska and northern Kansas , killing a man and destroying at least four homes .",1,0.7495173797783042,0.7449664429530202
"He said : "" I fear on this occasion what happened was those bits of the alphabet which supported the case were selected .",""" I fear on this occasion what happened is that those bits of the alphabet that supported the case were selected , "" he said .",1,0.7476617878713713,0.7982456140350878
Wall Street was also waiting for aluminum maker Alcoa Inc . AA.N to report earnings after the close .,Wall Street was also waiting for aluminum maker Alcoa Inc . ( nyse : PEP - news - people ) to report earnings after the close .,1,0.771916809393458,0.7107438016528925
Duisenberg said in an interview with Bloomberg News ' German television channel released earlier on Wednesday it was too early to discuss further interest rate cuts for the euro zone .,European Central Bank President Wim Duisenberg said in a televised interview that it was too soon to discuss further interest rate cuts in the euro zone .,1,0.4463570672039261,0.46078431372549017
The total number of new cases in China was fewer than 100 for the third day in a row .,"On Monday , the number of SARS cases in China passed 5,000 , hitting a total of 5,013 .",0,0.3692684727250053,0.2916666666666667
"Det Chief Insp Norman McKinlay said there was "" evidence a body or bodies have been in this area "" .","Detective Chief Inspector Norman McKinlay , leading the investigation , said : "" There is evidence a body or bodies have been in this area .",1,0.6168378229587309,0.5683453237410072
"Rosenthal declined comment on the Garrett situation Tuesday but said in a statement : "" We had a big contract negotiation .","The show 's creator and executive producer , Phil Rosenthal , quipped in a statement : "" We had a big contract negotiation .",0,0.37823863689333526,0.38414634146341464
"FCC Chairman Michael Powell said in a statement that the ruling would "" throw a monkey wrench into the FCC 's efforts to develop a vitally important national broadband policy . ""","He added that the decision will "" throw a monkey wrench into the FCC 's efforts to develop a vitally important national broadband policy . """,1,0.615393621186644,0.6033519553072626
Police official S.K. Tonapi told Reuters at least 40 people had been killed and more than 100 wounded .,State interior ministry spokesman Vasant Pitke told Reuters that at least 42 people had been killed and 112 injured .,0,0.3370151240323181,0.3291139240506329
It marked the fourth straight week and the ninth time this year that rates on this benchmark mortgage fell to an all-time weekly low .,"Mortgage rates around the country fell again this week , the ninth time this year rates have hit an all-time low .",1,0.5920942946427544,0.4013605442176871
"I 've still got a fighting chance , though , "" Hewitt said after battling to overcome Davydenko 6-3 4-6 6-3 7-6 ( 7-5 ) on centre court .",""" I 'm still not red-hot favourite , "" Hewitt said after battling to down Davydenko 6-3 4-6 6-3 7-6 ( 7-5 ) on centre court .",0,0.47982487591009526,0.5477707006369427
"Harris and Klebold killed 12 students and a teacher before taking their own lives on April 20 , 1999 .","Harris and Klebold killed 12 students , a teacher and themselves at the school .",1,0.44844270314163,0.4188034188034188
He also reaffirmed his wish to resolve the North Korean nuclear crisis peacefully .,But the North Korean nuclear crisis has dominated his time in office .,0,0.3189156497867721,0.3364485981308411
"Then they moved inside the mosque and started firing on the people , ' ' he told the Associated Press .",""" Then they moved inside the mosque and started firing on the people . """,1,0.824459068761532,0.6436781609195402
""" Everything was decided in advance , "" said one of the men , Thierry Falise , a Belgian photographer , as he arrived in Bangkok .",""" It was a total mockery of justice , a parody , "" said Thierry Falise , a Belgian photographer , as he arrived here .",0,0.37977699162303463,0.43137254901960786
"Likewise , the 30-year bond < US30YT = RR > slid 1-11 / 32 for a yield of 4.38 percent , up from 4.30 percent .","The 30-year bond US30YT = RR jumped 20 / 32 , taking its yield to 4.14 percent from 4.18 percent .",0,0.49491679779737585,0.3880597014925373
The company is in the early stages of testing the drug for rheumatoid arthritis .,The company is also testing its cancer drug Rituxan for use by rheumatoid arthritis patients .,1,0.4378130661296857,0.40869565217391307
"R & D spending is expected to be $ 4.4 billion for the year , as compared to the previous expectation of $ 4.3 billion .","Spending on research and development is expected to be $ 4.4 billion for the year , compared with the previous expectation of $ 4.3 billion .",1,0.7601060567213112,0.6377952755905512
"Several relatives of Australian victims of the attack were in court to witness the proceedings , but few Balinese attended the trial .","Several relatives of Australian victims of the attack sat in the front row of the court , but few Balinese attended the trial .",1,0.7982783360050741,0.6296296296296297
"The benchmark 10-year note US10YT = RR slipped 16 / 32 in price , sending its yield to 4.48 percent from 4.42 percent late on Thursday .",The yield on the 10-year Treasury note rose to 4.46 % from 4.42 % late Thursday .,0,0.4217430195981646,0.3
The California Farm Bureau did not immediately return calls seeking comment .,The California Farm Bureau did not immediately have an official response to Tuesday 's ruling .,1,0.39734595291244584,0.41025641025641024
"U.S. corporate bond yield spreads opened tighter overall on Tuesday , but tobacco company bonds widened significantly after an adverse legal ruling on Philip Morris USA .","U.S. corporate bond yield spreads ended mostly tighter amid slumping Treasuries on Tuesday , while bonds of tobacco firms widened significantly after an adverse legal ruling on Philip Morris USA .",1,0.654359289901984,0.6515151515151515
That package included increases to both the city 's sales and income taxes .,He also objects to the sales and personal income tax increases in the package .,0,0.4165826697670421,0.37373737373737376
"Buyers can purchase a Windows- and Office-loaded desktop for $ 298 , excluding taxes , the report said .","Buyers can now choose a Windows- and Office-loaded desktop for 12,390 baht ( US $ 298 ) , excluding taxes , the report said .",1,0.6888998213683909,0.6893939393939394
"Not only is this the oldest known planet , it 's also the most distant .",Astronomers have found the oldest and most distant planet known in the universe .,1,0.4316134189707516,0.32038834951456313
"When asked where the weapons were , Rice said : ' ' This is a program that was built for concealment .",""" The fact is , this was a program that was built for concealment .",0,0.5598754410736495,0.49504950495049505
"They have been identified by the Tarrant County Medical Examiner 's Office as Melena 's brother , Angel Melena , 25 , and Narcisco Del Angel Lozano , 34 .","The Tarrant County Medical Examiner 's Office has identified the deceased passengers at the scene as Angel Melena , 25 , and Narcisco Del-Angel Lozano , 34 .",1,0.6416681385478717,0.6319018404907976
